path_audio,fname,sample_rate,channels,bits,samples,length,fsize,sensor_name,date,time,site,hour
/Volumes/PAPAYA/anh_aguas_bajas/G026/G026_20220330_060000.WAV,G026_20220330_060000.WAV,192000,1,16,11520000,60.0,23040488,G026,2022-03-30 06:00:00,60000,G026,06
/Volumes/PAPAYA/anh_aguas_bajas/G026/G026_20220417_053000.WAV,G026_20220417_053000.WAV,192000,1,16,11520000,60.0,23040488,G026,2022-04-17 05:30:00,53000,G026,05
/Volumes/PAPAYA/anh_aguas_bajas/G026/G026_20220325_193000.WAV,G026_20220325_193000.WAV,192000,1,16,11520000,60.0,23040488,G026,2022-03-25 19:30:00,193000,G026,19
/Volumes/PAPAYA/anh_aguas_bajas/G027/G027_20220423_173000.WAV,G027_20220423_173000.WAV,192000,1,16,11520000,60.0,23040488,G027,2022-04-23 17:30:00,173000,G027,17
/Volumes/PAPAYA/anh_aguas_bajas/G027/G027_20220423_063000.WAV,G027_20220423_063000.WAV,192000,1,16,11520000,60.0,23040488,G027,2022-04-23 06:30:00,63000,G027,06
/Volumes/PAPAYA/anh_aguas_bajas/G027/G027_20220404_200000.WAV,G027_20220404_200000.WAV,192000,1,16,11520000,60.0,23040488,G027,2022-04-04 20:00:00,200000,G027,20
/Volumes/PAPAYA/anh_aguas_bajas/G027/G027_20220402_060000.WAV,G027_20220402_060000.WAV,192000,1,16,11520000,60.0,23040488,G027,2022-04-02 06:00:00,60000,G027,06
/Volumes/PAPAYA/anh_aguas_bajas/G027/G027_20220420_053000.WAV,G027_20220420_053000.WAV,192000,1,16,11520000,60.0,23040488,G027,2022-04-20 05:30:00,53000,G027,05
/Volumes/PAPAYA/anh_aguas_bajas/G027/G027_20220328_193000.WAV,G027_20220328_193000.WAV,192000,1,16,11520000,60.0,23040488,G027,2022-03-28 19:30:00,193000,G027,19
/Volumes/PAPAYA/anh_aguas_bajas/G028/G028_20220423_173000.WAV,G028_20220423_173000.WAV,192000,1,16,11520000,60.0,23040488,G028,2022-04-23 17:30:00,173000,G028,17
/Volumes/PAPAYA/anh_aguas_bajas/G028/G028_20220423_063000.WAV,G028_20220423_063000.WAV,192000,1,16,11520000,60.0,23040488,G028,2022-04-23 06:30:00,63000,G028,06
/Volumes/PAPAYA/anh_aguas_bajas/G028/G028_20220404_200000.WAV,G028_20220404_200000.WAV,192000,1,16,11520000,60.0,23040488,G028,2022-04-04 20:00:00,200000,G028,20
/Volumes/PAPAYA/anh_aguas_bajas/G028/G028_20220402_060000.WAV,G028_20220402_060000.WAV,192000,1,16,11520000,60.0,23040488,G028,2022-04-02 06:00:00,60000,G028,06
/Volumes/PAPAYA/anh_aguas_bajas/G028/G028_20220420_053000.WAV,G028_20220420_053000.WAV,192000,1,16,11520000,60.0,23040488,G028,2022-04-20 05:30:00,53000,G028,05
/Volumes/PAPAYA/anh_aguas_bajas/G028/G028_20220328_193000.WAV,G028_20220328_193000.WAV,192000,1,16,11520000,60.0,23040488,G028,2022-03-28 19:30:00,193000,G028,19
/Volumes/PAPAYA/anh_aguas_bajas/G030/G030_20220402_080000.WAV,G030_20220402_080000.WAV,192000,1,16,11520000,60.0,23040488,G030,2022-04-02 08:00:00,80000,G030,08
/Volumes/PAPAYA/anh_aguas_bajas/G030/G030_20220402_170000.WAV,G030_20220402_170000.WAV,192000,1,16,11520000,60.0,23040488,G030,2022-04-02 17:00:00,170000,G030,17
/Volumes/PAPAYA/anh_aguas_bajas/G030/G030_20220404_083000.WAV,G030_20220404_083000.WAV,192000,1,16,11520000,60.0,23040488,G030,2022-04-04 08:30:00,83000,G030,08
/Volumes/PAPAYA/anh_aguas_bajas/G030/G030_20220326_203000.WAV,G030_20220326_203000.WAV,192000,1,16,11520000,60.0,23040488,G030,2022-03-26 20:30:00,203000,G030,20
/Volumes/PAPAYA/anh_aguas_bajas/G030/G030_20220329_070000.WAV,G030_20220329_070000.WAV,192000,1,16,11520000,60.0,23040488,G030,2022-03-29 07:00:00,70000,G030,07
/Volumes/PAPAYA/anh_aguas_bajas/G030/G030_20220401_193000.WAV,G030_20220401_193000.WAV,192000,1,16,11520000,60.0,23040488,G030,2022-04-01 19:30:00,193000,G030,19
/Volumes/PAPAYA/anh_aguas_bajas/G031/G031_20220422_173000.WAV,G031_20220422_173000.WAV,192000,1,16,11520000,60.0,23040488,G031,2022-04-22 17:30:00,173000,G031,17
/Volumes/PAPAYA/anh_aguas_bajas/G031/G031_20220422_063000.WAV,G031_20220422_063000.WAV,192000,1,16,11520000,60.0,23040488,G031,2022-04-22 06:30:00,63000,G031,06
/Volumes/PAPAYA/anh_aguas_bajas/G031/G031_20220403_200000.WAV,G031_20220403_200000.WAV,192000,1,16,11520000,60.0,23040488,G031,2022-04-03 20:00:00,200000,G031,20
/Volumes/PAPAYA/anh_aguas_bajas/G031/G031_20220401_060000.WAV,G031_20220401_060000.WAV,192000,1,16,11520000,60.0,23040488,G031,2022-04-01 06:00:00,60000,G031,06
/Volumes/PAPAYA/anh_aguas_bajas/G031/G031_20220419_053000.WAV,G031_20220419_053000.WAV,192000,1,16,11520000,60.0,23040488,G031,2022-04-19 05:30:00,53000,G031,05
/Volumes/PAPAYA/anh_aguas_bajas/G031/G031_20220327_193000.WAV,G031_20220327_193000.WAV,192000,1,16,11520000,60.0,23040488,G031,2022-03-27 19:30:00,193000,G031,19
/Volumes/PAPAYA/anh_aguas_bajas/G032/G032_20220419_173000.WAV,G032_20220419_173000.WAV,192000,1,16,11520000,60.0,23040488,G032,2022-04-19 17:30:00,173000,G032,17
/Volumes/PAPAYA/anh_aguas_bajas/G032/G032_20220419_063000.WAV,G032_20220419_063000.WAV,192000,1,16,11520000,60.0,23040488,G032,2022-04-19 06:30:00,63000,G032,06
/Volumes/PAPAYA/anh_aguas_bajas/G032/G032_20220331_200000.WAV,G032_20220331_200000.WAV,192000,1,16,11520000,60.0,23040488,G032,2022-03-31 20:00:00,200000,G032,20
/Volumes/PAPAYA/anh_aguas_bajas/G032/G032_20220329_060000.WAV,G032_20220329_060000.WAV,192000,1,16,11520000,60.0,23040488,G032,2022-03-29 06:00:00,60000,G032,06
/Volumes/PAPAYA/anh_aguas_bajas/G032/G032_20220416_053000.WAV,G032_20220416_053000.WAV,192000,1,16,11520000,60.0,23040488,G032,2022-04-16 05:30:00,53000,G032,05
/Volumes/PAPAYA/anh_aguas_bajas/G032/G032_20220324_193000.WAV,G032_20220324_193000.WAV,192000,1,16,11520000,60.0,23040488,G032,2022-03-24 19:30:00,193000,G032,19
/Volumes/PAPAYA/anh_aguas_bajas/G033/G033_20220415_173000.WAV,G033_20220415_173000.WAV,192000,1,16,11520000,60.0,23040488,G033,2022-04-15 17:30:00,173000,G033,17
/Volumes/PAPAYA/anh_aguas_bajas/G033/G033_20220415_063000.WAV,G033_20220415_063000.WAV,192000,1,16,11520000,60.0,23040488,G033,2022-04-15 06:30:00,63000,G033,06
/Volumes/PAPAYA/anh_aguas_bajas/G033/G033_20220327_200000.WAV,G033_20220327_200000.WAV,192000,1,16,11520000,60.0,23040488,G033,2022-03-27 20:00:00,200000,G033,20
/Volumes/PAPAYA/anh_aguas_bajas/G033/G033_20220325_060000.WAV,G033_20220325_060000.WAV,192000,1,16,11520000,60.0,23040488,G033,2022-03-25 06:00:00,60000,G033,06
/Volumes/PAPAYA/anh_aguas_bajas/G033/G033_20220412_053000.WAV,G033_20220412_053000.WAV,192000,1,16,11520000,60.0,23040488,G033,2022-04-12 05:30:00,53000,G033,05
/Volumes/PAPAYA/anh_aguas_bajas/G033/G033_20220320_193000.WAV,G033_20220320_193000.WAV,192000,1,16,11520000,60.0,23040488,G033,2022-03-20 19:30:00,193000,G033,19
/Volumes/PAPAYA/anh_aguas_bajas/G035/G035_20220425_173000.WAV,G035_20220425_173000.WAV,192000,1,16,11520000,60.0,23040488,G035,2022-04-25 17:30:00,173000,G035,17
/Volumes/PAPAYA/anh_aguas_bajas/G035/G035_20220425_063000.WAV,G035_20220425_063000.WAV,192000,1,16,11520000,60.0,23040488,G035,2022-04-25 06:30:00,63000,G035,06
/Volumes/PAPAYA/anh_aguas_bajas/G035/G035_20220406_200000.WAV,G035_20220406_200000.WAV,192000,1,16,11520000,60.0,23040488,G035,2022-04-06 20:00:00,200000,G035,20
/Volumes/PAPAYA/anh_aguas_bajas/G035/G035_20220404_060000.WAV,G035_20220404_060000.WAV,192000,1,16,11520000,60.0,23040488,G035,2022-04-04 06:00:00,60000,G035,06
/Volumes/PAPAYA/anh_aguas_bajas/G035/G035_20220422_053000.WAV,G035_20220422_053000.WAV,192000,1,16,11520000,60.0,23040488,G035,2022-04-22 05:30:00,53000,G035,05
/Volumes/PAPAYA/anh_aguas_bajas/G035/G035_20220330_193000.WAV,G035_20220330_193000.WAV,192000,1,16,11520000,60.0,23040488,G035,2022-03-30 19:30:00,193000,G035,19
/Volumes/PAPAYA/anh_aguas_bajas/G036/G036_20220417_173000.WAV,G036_20220417_173000.WAV,192000,1,16,11520000,60.0,23040488,G036,2022-04-17 17:30:00,173000,G036,17
/Volumes/PAPAYA/anh_aguas_bajas/G036/G036_20220417_063000.WAV,G036_20220417_063000.WAV,192000,1,16,11520000,60.0,23040488,G036,2022-04-17 06:30:00,63000,G036,06
/Volumes/PAPAYA/anh_aguas_bajas/G036/G036_20220329_200000.WAV,G036_20220329_200000.WAV,192000,1,16,11520000,60.0,23040488,G036,2022-03-29 20:00:00,200000,G036,20
/Volumes/PAPAYA/anh_aguas_bajas/G036/G036_20220327_060000.WAV,G036_20220327_060000.WAV,192000,1,16,11520000,60.0,23040488,G036,2022-03-27 06:00:00,60000,G036,06
/Volumes/PAPAYA/anh_aguas_bajas/G036/G036_20220414_053000.WAV,G036_20220414_053000.WAV,192000,1,16,11520000,60.0,23040488,G036,2022-04-14 05:30:00,53000,G036,05
/Volumes/PAPAYA/anh_aguas_bajas/G036/G036_20220322_193000.WAV,G036_20220322_193000.WAV,192000,1,16,11520000,60.0,23040488,G036,2022-03-22 19:30:00,193000,G036,19
/Volumes/PAPAYA/anh_aguas_bajas/G037/G037_20220424_173000.WAV,G037_20220424_173000.WAV,192000,1,16,11520000,60.0,23040488,G037,2022-04-24 17:30:00,173000,G037,17
/Volumes/PAPAYA/anh_aguas_bajas/G037/G037_20220424_063000.WAV,G037_20220424_063000.WAV,192000,1,16,11520000,60.0,23040488,G037,2022-04-24 06:30:00,63000,G037,06
/Volumes/PAPAYA/anh_aguas_bajas/G037/G037_20220405_200000.WAV,G037_20220405_200000.WAV,192000,1,16,11520000,60.0,23040488,G037,2022-04-05 20:00:00,200000,G037,20
/Volumes/PAPAYA/anh_aguas_bajas/G037/G037_20220403_060000.WAV,G037_20220403_060000.WAV,192000,1,16,11520000,60.0,23040488,G037,2022-04-03 06:00:00,60000,G037,06
/Volumes/PAPAYA/anh_aguas_bajas/G037/G037_20220421_053000.WAV,G037_20220421_053000.WAV,192000,1,16,11520000,60.0,23040488,G037,2022-04-21 05:30:00,53000,G037,05
/Volumes/PAPAYA/anh_aguas_bajas/G037/G037_20220329_193000.WAV,G037_20220329_193000.WAV,192000,1,16,11520000,60.0,23040488,G037,2022-03-29 19:30:00,193000,G037,19
/Volumes/PAPAYA/anh_aguas_bajas/G038/G038_20220414_173000.WAV,G038_20220414_173000.WAV,192000,1,16,11520000,60.0,23040488,G038,2022-04-14 17:30:00,173000,G038,17
/Volumes/PAPAYA/anh_aguas_bajas/G038/G038_20220414_063000.WAV,G038_20220414_063000.WAV,192000,1,16,11520000,60.0,23040488,G038,2022-04-14 06:30:00,63000,G038,06
/Volumes/PAPAYA/anh_aguas_bajas/G038/G038_20220326_200000.WAV,G038_20220326_200000.WAV,192000,1,16,11520000,60.0,23040488,G038,2022-03-26 20:00:00,200000,G038,20
/Volumes/PAPAYA/anh_aguas_bajas/G038/G038_20220324_060000.WAV,G038_20220324_060000.WAV,192000,1,16,11520000,60.0,23040488,G038,2022-03-24 06:00:00,60000,G038,06
/Volumes/PAPAYA/anh_aguas_bajas/G038/G038_20220411_053000.WAV,G038_20220411_053000.WAV,192000,1,16,11520000,60.0,23040488,G038,2022-04-11 05:30:00,53000,G038,05
/Volumes/PAPAYA/anh_aguas_bajas/G038/G038_20220319_193000.WAV,G038_20220319_193000.WAV,192000,1,16,11520000,60.0,23040488,G038,2022-03-19 19:30:00,193000,G038,19
/Volumes/PAPAYA/anh_aguas_bajas/G039/G039_20220422_173000.WAV,G039_20220422_173000.WAV,192000,1,16,11520000,60.0,23040488,G039,2022-04-22 17:30:00,173000,G039,17
/Volumes/PAPAYA/anh_aguas_bajas/G039/G039_20220422_063000.WAV,G039_20220422_063000.WAV,192000,1,16,11520000,60.0,23040488,G039,2022-04-22 06:30:00,63000,G039,06
/Volumes/PAPAYA/anh_aguas_bajas/G039/G039_20220403_200000.WAV,G039_20220403_200000.WAV,192000,1,16,11520000,60.0,23040488,G039,2022-04-03 20:00:00,200000,G039,20
/Volumes/PAPAYA/anh_aguas_bajas/G039/G039_20220401_060000.WAV,G039_20220401_060000.WAV,192000,1,16,11520000,60.0,23040488,G039,2022-04-01 06:00:00,60000,G039,06
/Volumes/PAPAYA/anh_aguas_bajas/G039/G039_20220419_053000.WAV,G039_20220419_053000.WAV,192000,1,16,11520000,60.0,23040488,G039,2022-04-19 05:30:00,53000,G039,05
/Volumes/PAPAYA/anh_aguas_bajas/G039/G039_20220327_193000.WAV,G039_20220327_193000.WAV,192000,1,16,11520000,60.0,23040488,G039,2022-03-27 19:30:00,193000,G039,19
/Volumes/PAPAYA/anh_aguas_bajas/G040/G040_20220406_173000.WAV,G040_20220406_173000.WAV,192000,1,16,11520000,60.0,23040488,G040,2022-04-06 17:30:00,173000,G040,17
/Volumes/PAPAYA/anh_aguas_bajas/G040/G040_20220331_193000.WAV,G040_20220331_193000.WAV,192000,1,16,11520000,60.0,23040488,G040,2022-03-31 19:30:00,193000,G040,19
/Volumes/PAPAYA/anh_aguas_bajas/G040/G040_20220404_080000.WAV,G040_20220404_080000.WAV,192000,1,16,11520000,60.0,23040488,G040,2022-04-04 08:00:00,80000,G040,08
/Volumes/PAPAYA/anh_aguas_bajas/G040/G040_20220406_200000.WAV,G040_20220406_200000.WAV,192000,1,16,11520000,60.0,23040488,G040,2022-04-06 20:00:00,200000,G040,20
/Volumes/PAPAYA/anh_aguas_bajas/G040/G040_20220413_173000.WAV,G040_20220413_173000.WAV,192000,1,16,11520000,60.0,23040488,G040,2022-04-13 17:30:00,173000,G040,17
/Volumes/PAPAYA/anh_aguas_bajas/G040/G040_20220426_050000.WAV,G040_20220426_050000.WAV,192000,1,16,11520000,60.0,23040488,G040,2022-04-26 05:00:00,50000,G040,05
/Volumes/PAPAYA/anh_aguas_bajas/G041/G041_20220425_173000.WAV,G041_20220425_173000.WAV,192000,1,16,11520000,60.0,23040488,G041,2022-04-25 17:30:00,173000,G041,17
/Volumes/PAPAYA/anh_aguas_bajas/G041/G041_20220425_063000.WAV,G041_20220425_063000.WAV,192000,1,16,11520000,60.0,23040488,G041,2022-04-25 06:30:00,63000,G041,06
/Volumes/PAPAYA/anh_aguas_bajas/G041/G041_20220406_200000.WAV,G041_20220406_200000.WAV,192000,1,16,11520000,60.0,23040488,G041,2022-04-06 20:00:00,200000,G041,20
/Volumes/PAPAYA/anh_aguas_bajas/G041/G041_20220404_060000.WAV,G041_20220404_060000.WAV,192000,1,16,11520000,60.0,23040488,G041,2022-04-04 06:00:00,60000,G041,06
/Volumes/PAPAYA/anh_aguas_bajas/G041/G041_20220422_053000.WAV,G041_20220422_053000.WAV,192000,1,16,11520000,60.0,23040488,G041,2022-04-22 05:30:00,53000,G041,05
/Volumes/PAPAYA/anh_aguas_bajas/G041/G041_20220330_193000.WAV,G041_20220330_193000.WAV,192000,1,16,11520000,60.0,23040488,G041,2022-03-30 19:30:00,193000,G041,19
/Volumes/PAPAYA/anh_aguas_bajas/G042/G042_20220426_173000.WAV,G042_20220426_173000.WAV,192000,1,16,11520000,60.0,23040488,G042,2022-04-26 17:30:00,173000,G042,17
/Volumes/PAPAYA/anh_aguas_bajas/G042/G042_20220426_063000.WAV,G042_20220426_063000.WAV,192000,1,16,11520000,60.0,23040488,G042,2022-04-26 06:30:00,63000,G042,06
/Volumes/PAPAYA/anh_aguas_bajas/G042/G042_20220407_200000.WAV,G042_20220407_200000.WAV,192000,1,16,11520000,60.0,23040488,G042,2022-04-07 20:00:00,200000,G042,20
/Volumes/PAPAYA/anh_aguas_bajas/G042/G042_20220405_060000.WAV,G042_20220405_060000.WAV,192000,1,16,11520000,60.0,23040488,G042,2022-04-05 06:00:00,60000,G042,06
/Volumes/PAPAYA/anh_aguas_bajas/G042/G042_20220423_053000.WAV,G042_20220423_053000.WAV,192000,1,16,11520000,60.0,23040488,G042,2022-04-23 05:30:00,53000,G042,05
/Volumes/PAPAYA/anh_aguas_bajas/G042/G042_20220331_193000.WAV,G042_20220331_193000.WAV,192000,1,16,11520000,60.0,23040488,G042,2022-03-31 19:30:00,193000,G042,19
/Volumes/PAPAYA/anh_aguas_bajas/G044/G044_20220331_080000.WAV,G044_20220331_080000.WAV,192000,1,16,11520000,60.0,23040488,G044,2022-03-31 08:00:00,80000,G044,08
/Volumes/PAPAYA/anh_aguas_bajas/G044/G044_20220407_063000.WAV,G044_20220407_063000.WAV,192000,1,16,11520000,60.0,23040488,G044,2022-04-07 06:30:00,63000,G044,06
/Volumes/PAPAYA/anh_aguas_bajas/G044/G044_20220408_070000.WAV,G044_20220408_070000.WAV,192000,1,16,11520000,60.0,23040488,G044,2022-04-08 07:00:00,70000,G044,07
/Volumes/PAPAYA/anh_aguas_bajas/G044/G044_20220415_200000.WAV,G044_20220415_200000.WAV,192000,1,16,11520000,60.0,23040488,G044,2022-04-15 20:00:00,200000,G044,20
/Volumes/PAPAYA/anh_aguas_bajas/G044/G044_20220410_053000.WAV,G044_20220410_053000.WAV,192000,1,16,11520000,60.0,23040488,G044,2022-04-10 05:30:00,53000,G044,05
/Volumes/PAPAYA/anh_aguas_bajas/G044/G044_20220408_073000.WAV,G044_20220408_073000.WAV,192000,1,16,11520000,60.0,23040488,G044,2022-04-08 07:30:00,73000,G044,07
/Volumes/PAPAYA/anh_aguas_bajas/G045/G045_20220326_173000.WAV,G045_20220326_173000.WAV,192000,1,16,11520000,60.0,23040488,G045,2022-03-26 17:30:00,173000,G045,17
/Volumes/PAPAYA/anh_aguas_bajas/G045/G045_20220320_193000.WAV,G045_20220320_193000.WAV,192000,1,16,11520000,60.0,23040488,G045,2022-03-20 19:30:00,193000,G045,19
/Volumes/PAPAYA/anh_aguas_bajas/G045/G045_20220324_080000.WAV,G045_20220324_080000.WAV,192000,1,16,11520000,60.0,23040488,G045,2022-03-24 08:00:00,80000,G045,08
/Volumes/PAPAYA/anh_aguas_bajas/G045/G045_20220326_200000.WAV,G045_20220326_200000.WAV,192000,1,16,11520000,60.0,23040488,G045,2022-03-26 20:00:00,200000,G045,20
/Volumes/PAPAYA/anh_aguas_bajas/G045/G045_20220402_173000.WAV,G045_20220402_173000.WAV,192000,1,16,11520000,60.0,23040488,G045,2022-04-02 17:30:00,173000,G045,17
/Volumes/PAPAYA/anh_aguas_bajas/G045/G045_20220415_050000.WAV,G045_20220415_050000.WAV,192000,1,16,11520000,60.0,23040488,G045,2022-04-15 05:00:00,50000,G045,05
/Volumes/PAPAYA/anh_aguas_bajas/G046/G046_20220425_173000.WAV,G046_20220425_173000.WAV,192000,1,16,11520000,60.0,23040488,G046,2022-04-25 17:30:00,173000,G046,17
/Volumes/PAPAYA/anh_aguas_bajas/G046/G046_20220425_063000.WAV,G046_20220425_063000.WAV,192000,1,16,11520000,60.0,23040488,G046,2022-04-25 06:30:00,63000,G046,06
/Volumes/PAPAYA/anh_aguas_bajas/G046/G046_20220406_200000.WAV,G046_20220406_200000.WAV,192000,1,16,11520000,60.0,23040488,G046,2022-04-06 20:00:00,200000,G046,20
/Volumes/PAPAYA/anh_aguas_bajas/G046/G046_20220404_060000.WAV,G046_20220404_060000.WAV,192000,1,16,11520000,60.0,23040488,G046,2022-04-04 06:00:00,60000,G046,06
/Volumes/PAPAYA/anh_aguas_bajas/G046/G046_20220422_053000.WAV,G046_20220422_053000.WAV,192000,1,16,11520000,60.0,23040488,G046,2022-04-22 05:30:00,53000,G046,05
/Volumes/PAPAYA/anh_aguas_bajas/G046/G046_20220330_193000.WAV,G046_20220330_193000.WAV,192000,1,16,11520000,60.0,23040488,G046,2022-03-30 19:30:00,193000,G046,19
/Volumes/PAPAYA/anh_aguas_bajas/G047/G047_20220417_173000.WAV,G047_20220417_173000.WAV,192000,1,16,11520000,60.0,23040488,G047,2022-04-17 17:30:00,173000,G047,17
/Volumes/PAPAYA/anh_aguas_bajas/G047/G047_20220417_063000.WAV,G047_20220417_063000.WAV,192000,1,16,11520000,60.0,23040488,G047,2022-04-17 06:30:00,63000,G047,06
/Volumes/PAPAYA/anh_aguas_bajas/G047/G047_20220329_200000.WAV,G047_20220329_200000.WAV,192000,1,16,11520000,60.0,23040488,G047,2022-03-29 20:00:00,200000,G047,20
/Volumes/PAPAYA/anh_aguas_bajas/G047/G047_20220327_060000.WAV,G047_20220327_060000.WAV,192000,1,16,11520000,60.0,23040488,G047,2022-03-27 06:00:00,60000,G047,06
/Volumes/PAPAYA/anh_aguas_bajas/G047/G047_20220414_053000.WAV,G047_20220414_053000.WAV,192000,1,16,11520000,60.0,23040488,G047,2022-04-14 05:30:00,53000,G047,05
/Volumes/PAPAYA/anh_aguas_bajas/G047/G047_20220322_193000.WAV,G047_20220322_193000.WAV,192000,1,16,11520000,60.0,23040488,G047,2022-03-22 19:30:00,193000,G047,19
/Volumes/PAPAYA/anh_aguas_bajas/G048/G048_20220424_173000.WAV,G048_20220424_173000.WAV,192000,1,16,11520000,60.0,23040488,G048,2022-04-24 17:30:00,173000,G048,17
/Volumes/PAPAYA/anh_aguas_bajas/G048/G048_20220424_063000.WAV,G048_20220424_063000.WAV,192000,1,16,11520000,60.0,23040488,G048,2022-04-24 06:30:00,63000,G048,06
/Volumes/PAPAYA/anh_aguas_bajas/G048/G048_20220405_200000.WAV,G048_20220405_200000.WAV,192000,1,16,11520000,60.0,23040488,G048,2022-04-05 20:00:00,200000,G048,20
/Volumes/PAPAYA/anh_aguas_bajas/G048/G048_20220403_060000.WAV,G048_20220403_060000.WAV,192000,1,16,11520000,60.0,23040488,G048,2022-04-03 06:00:00,60000,G048,06
/Volumes/PAPAYA/anh_aguas_bajas/G048/G048_20220421_053000.WAV,G048_20220421_053000.WAV,192000,1,16,11520000,60.0,23040488,G048,2022-04-21 05:30:00,53000,G048,05
/Volumes/PAPAYA/anh_aguas_bajas/G048/G048_20220329_193000.WAV,G048_20220329_193000.WAV,192000,1,16,11520000,60.0,23040488,G048,2022-03-29 19:30:00,193000,G048,19
/Volumes/PAPAYA/anh_aguas_bajas/G049/G049_20220424_173000.WAV,G049_20220424_173000.WAV,192000,1,16,11520000,60.0,23040488,G049,2022-04-24 17:30:00,173000,G049,17
/Volumes/PAPAYA/anh_aguas_bajas/G049/G049_20220424_063000.WAV,G049_20220424_063000.WAV,192000,1,16,11520000,60.0,23040488,G049,2022-04-24 06:30:00,63000,G049,06
/Volumes/PAPAYA/anh_aguas_bajas/G049/G049_20220405_200000.WAV,G049_20220405_200000.WAV,192000,1,16,11520000,60.0,23040488,G049,2022-04-05 20:00:00,200000,G049,20
/Volumes/PAPAYA/anh_aguas_bajas/G049/G049_20220403_060000.WAV,G049_20220403_060000.WAV,192000,1,16,11520000,60.0,23040488,G049,2022-04-03 06:00:00,60000,G049,06
/Volumes/PAPAYA/anh_aguas_bajas/G049/G049_20220421_053000.WAV,G049_20220421_053000.WAV,192000,1,16,11520000,60.0,23040488,G049,2022-04-21 05:30:00,53000,G049,05
/Volumes/PAPAYA/anh_aguas_bajas/G049/G049_20220329_193000.WAV,G049_20220329_193000.WAV,192000,1,16,11520000,60.0,23040488,G049,2022-03-29 19:30:00,193000,G049,19
/Volumes/PAPAYA/anh_aguas_bajas/G050/G050_20220418_173000.WAV,G050_20220418_173000.WAV,192000,1,16,11520000,60.0,23040488,G050,2022-04-18 17:30:00,173000,G050,17
/Volumes/PAPAYA/anh_aguas_bajas/G050/G050_20220418_063000.WAV,G050_20220418_063000.WAV,192000,1,16,11520000,60.0,23040488,G050,2022-04-18 06:30:00,63000,G050,06
/Volumes/PAPAYA/anh_aguas_bajas/G050/G050_20220330_200000.WAV,G050_20220330_200000.WAV,192000,1,16,11520000,60.0,23040488,G050,2022-03-30 20:00:00,200000,G050,20
/Volumes/PAPAYA/anh_aguas_bajas/G050/G050_20220328_060000.WAV,G050_20220328_060000.WAV,192000,1,16,11520000,60.0,23040488,G050,2022-03-28 06:00:00,60000,G050,06
/Volumes/PAPAYA/anh_aguas_bajas/G050/G050_20220415_053000.WAV,G050_20220415_053000.WAV,192000,1,16,11520000,60.0,23040488,G050,2022-04-15 05:30:00,53000,G050,05
/Volumes/PAPAYA/anh_aguas_bajas/G050/G050_20220323_193000.WAV,G050_20220323_193000.WAV,192000,1,16,11520000,60.0,23040488,G050,2022-03-23 19:30:00,193000,G050,19
